council_key,year_start,financial_year,fesm_burned_ha_raster,fesm_burned_pct_raw_raster,fesm_high_extreme_ha,fesm_class0_ha,fesm_extent_only_ha,fesm_status,source_file,source_member,source_pixel_width_m,source_pixel_height_m,area_method,boundary_vintage,sensor,minimum_fire_size_ha_exclusive,fire_type,source_catalogue_created_utc,ex_ante_eligible_for_historical_forecast,physical_all_fire_zero_verified,raster_bbox_council_area_fraction,fesm_burned_ha_workbook,fesm_burned_pct_raw_workbook,raster_to_workbook_ha_ratio,zero_positive_agreement,decision
bluemountains,2016,2016-17,0.0,0.0,0.0,142850.49648680375,0.0,verified_zero_mapped_burn_within_source_scope,fesm_2016_vector.zip,Fire_FESM_2016_17/cvmsre_NSW_20162017_ag1l0.img,29.98932305260979,29.989287656951575,"Pixel centres within ABS2023 LGA; projected EPSG3308 grid-cell area, approximate hectares",2023,Landsat,100,wildfire_only,2022-06-14T23:51:58.487122,False,False,0.9999999999999974,0.0,0.0,,True,Use raster pixel area; retain reported workbook area only as discrepant source evidence
bogan,2016,2016-17,0.0,0.0,0.0,1458611.7979244138,0.0,verified_zero_mapped_burn_within_source_scope,fesm_2016_vector.zip,Fire_FESM_2016_17/cvmsre_NSW_20162017_ag1l0.img,29.98932305260979,29.989287656951575,"Pixel centres within ABS2023 LGA; projected EPSG3308 grid-cell area, approximate hectares",2023,Landsat,100,wildfire_only,2022-06-14T23:51:58.487122,False,False,1.0000000000000036,0.0,0.0,,True,Use raster pixel area; retain reported workbook area only as discrepant source evidence
bourke,2016,2016-17,1043.6155287421434,0.0250489979652998,898.9087564441332,4165245.2199123786,0.0,observed_positive_mapped_burn_within_source_scope,fesm_2016_vector.zip,Fire_FESM_2016_17/cvmsre_NSW_20162017_ag1l0.img,29.98932305260979,29.989287656951575,"Pixel centres within ABS2023 LGA; projected EPSG3308 grid-cell area, approximate hectares",2023,Landsat,100,wildfire_only,2022-06-14T23:51:58.487122,False,False,1.0000000000000009,116.04,0.02,8.993584356619643,True,Use raster pixel area; retain reported workbook area only as discrepant source evidence
brewarrina,2016,2016-17,0.0,0.0,0.0,1919669.7886192347,0.0,verified_zero_mapped_burn_within_source_scope,fesm_2016_vector.zip,Fire_FESM_2016_17/cvmsre_NSW_20162017_ag1l0.img,29.98932305260979,29.989287656951575,"Pixel centres within ABS2023 LGA; projected EPSG3308 grid-cell area, approximate hectares",2023,Landsat,100,wildfire_only,2022-06-14T23:51:58.487122,False,False,1.0000000000000029,0.0,0.0,,True,Use raster pixel area; retain reported workbook area only as discrepant source evidence
brokenhill,2016,2016-17,0.0,0.0,0.0,16989.330528872335,0.0,verified_zero_mapped_burn_within_source_scope,fesm_2016_vector.zip,Fire_FESM_2016_17/cvmsre_NSW_20162017_ag1l0.img,29.98932305260979,29.989287656951575,"Pixel centres within ABS2023 LGA; projected EPSG3308 grid-cell area, approximate hectares",2023,Landsat,100,wildfire_only,2022-06-14T23:51:58.487122,False,False,0.9999999999999992,0.0,0.0,,True,Use raster pixel area; retain reported workbook area only as discrepant source evidence
burwood,2016,2016-17,0.0,0.0,0.0,711.3925226086137,0.0,verified_zero_mapped_burn_within_source_scope,fesm_2016_vector.zip,Fire_FESM_2016_17/cvmsre_NSW_20162017_ag1l0.img,29.98932305260979,29.989287656951575,"Pixel centres within ABS2023 LGA; projected EPSG3308 grid-cell area, approximate hectares",2023,Landsat,100,wildfire_only,2022-06-14T23:51:58.487122,False,False,0.9999999999999988,0.0,0.0,,True,Use raster pixel area; retain reported workbook area only as discrepant source evidence
byron,2016,2016-17,33.90581302445605,0.0596515711152997,13.130633160664678,56806.35674340378,0.0,observed_positive_mapped_burn_within_source_scope,fesm_2016_vector.zip,Fire_FESM_2016_17/cvmsre_NSW_20162017_ag1l0.img,29.98932305260979,29.989287656951575,"Pixel centres within ABS2023 LGA; projected EPSG3308 grid-cell area, approximate hectares",2023,Landsat,100,wildfire_only,2022-06-14T23:51:58.487122,False,False,1.000000000000007,3.78,0.06999999999999999,8.969791805411655,True,Use raster pixel area; retain reported workbook area only as discrepant source evidence
cabonne,2016,2016-17,0.0,0.0,0.0,601107.4353337554,0.0,verified_zero_mapped_burn_within_source_scope,fesm_2016_vector.zip,Fire_FESM_2016_17/cvmsre_NSW_20162017_ag1l0.img,29.98932305260979,29.989287656951575,"Pixel centres within ABS2023 LGA; projected EPSG3308 grid-cell area, approximate hectares",2023,Landsat,100,wildfire_only,2022-06-14T23:51:58.487122,False,False,0.9999999999999956,0.0,0.0,,True,Use raster pixel area; retain reported workbook area only as discrepant source evidence
camden,2016,2016-17,0.0,0.0,0.0,20115.41051538976,0.0,verified_zero_mapped_burn_within_source_scope,fesm_2016_vector.zip,Fire_FESM_2016_17/cvmsre_NSW_20162017_ag1l0.img,29.98932305260979,29.989287656951575,"Pixel centres within ABS2023 LGA; projected EPSG3308 grid-cell area, approximate hectares",2023,Landsat,100,wildfire_only,2022-06-14T23:51:58.487122,False,False,1.0000000000000016,0.0,0.0,,True,Use raster pixel area; retain reported workbook area only as discrepant source evidence
campbelltown,2016,2016-17,0.0,0.0,0.0,31089.92176239844,0.0,verified_zero_mapped_burn_within_source_scope,fesm_2016_vector.zip,Fire_FESM_2016_17/cvmsre_NSW_20162017_ag1l0.img,29.98932305260979,29.989287656951575,"Pixel centres within ABS2023 LGA; projected EPSG3308 grid-cell area, approximate hectares",2023,Landsat,100,wildfire_only,2022-06-14T23:51:58.487122,False,False,1.0000000000000004,0.0,0.0,,True,Use raster pixel area; retain reported workbook area only as discrepant source evidence
canadabay,2016,2016-17,0.0,0.0,0.0,1988.5714370921692,0.0,verified_zero_mapped_burn_within_source_scope,fesm_2016_vector.zip,Fire_FESM_2016_17/cvmsre_NSW_20162017_ag1l0.img,29.98932305260979,29.989287656951575,"Pixel centres within ABS2023 LGA; projected EPSG3308 grid-cell area, approximate hectares",2023,Landsat,100,wildfire_only,2022-06-14T23:51:58.487122,False,False,1.0000000000000009,0.0,0.0,,True,Use raster pixel area; retain reported workbook area only as discrepant source evidence
carrathool,2016,2016-17,169.61900096584645,0.0089743819050448,109.09217824579626,1889862.4419219336,0.0,observed_positive_mapped_burn_within_source_scope,fesm_2016_vector.zip,Fire_FESM_2016_17/cvmsre_NSW_20162017_ag1l0.img,29.98932305260979,29.989287656951575,"Pixel centres within ABS2023 LGA; projected EPSG3308 grid-cell area, approximate hectares",2023,Landsat,100,wildfire_only,2022-06-14T23:51:58.487122,False,False,1.0000000000000164,18.86,0.0,8.993584356619643,True,Use raster pixel area; retain reported workbook area only as discrepant source evidence
centraldarling,2016,2016-17,517.3109721927618,0.0096813108927932,196.77962572283775,5342878.286201315,0.0,observed_positive_mapped_burn_within_source_scope,fesm_2016_vector.zip,Fire_FESM_2016_17/cvmsre_NSW_20162017_ag1l0.img,29.98932305260979,29.989287656951575,"Pixel centres within ABS2023 LGA; projected EPSG3308 grid-cell area, approximate hectares",2023,Landsat,100,wildfire_only,2022-06-14T23:51:58.487122,False,False,0.9999999999999968,57.52,0.0,8.993584356619643,True,Use raster pixel area; retain reported workbook area only as discrepant source evidence
cessnock,2016,2016-17,3622.975522220657,1.8470322859092736,996.9388259312874,192528.17852577657,0.0,observed_positive_mapped_burn_within_source_scope,fesm_2016_vector.zip,Fire_FESM_2016_17/cvmsre_NSW_20162017_ag1l0.img,29.98932305260979,29.989287656951575,"Pixel centres within ABS2023 LGA; projected EPSG3308 grid-cell area, approximate hectares",2023,Landsat,100,wildfire_only,2022-06-14T23:51:58.487122,False,False,1.0000000000000089,402.84,1.85,8.993584356619643,True,Use raster pixel area; retain reported workbook area only as discrepant source evidence
clarencevalley,2016,2016-17,37824.94727954019,3.6198682941638447,5557.0458381117105,1007103.554842826,0.0,observed_positive_mapped_burn_within_source_scope,fesm_2016_vector.zip,Fire_FESM_2016_17/cvmsre_NSW_20162017_ag1l0.img,29.98932305260979,29.989287656951575,"Pixel centres within ABS2023 LGA; projected EPSG3308 grid-cell area, approximate hectares",2023,Landsat,100,wildfire_only,2022-06-14T23:51:58.487122,False,False,0.9999999999999996,4206.75,3.620000000000001,8.991489220785686,True,Use raster pixel area; retain reported workbook area only as discrepant source evidence
coffsharbour,2016,2016-17,2826.143948224156,2.405541200864552,452.7370365122328,114658.66734748242,0.0,observed_positive_mapped_burn_within_source_scope,fesm_2016_vector.zip,Fire_FESM_2016_17/cvmsre_NSW_20162017_ag1l0.img,29.98932305260979,29.989287656951575,"Pixel centres within ABS2023 LGA; projected EPSG3308 grid-cell area, approximate hectares",2023,Landsat,100,wildfire_only,2022-06-14T23:51:58.487122,False,False,1.0000000000000029,313.76,2.4,9.007343027231501,True,Use raster pixel area; retain reported workbook area only as discrepant source evidence
coolamon,2016,2016-17,0.0,0.0,0.0,242770.7475981886,0.0,verified_zero_mapped_burn_within_source_scope,fesm_2016_vector.zip,Fire_FESM_2016_17/cvmsre_NSW_20162017_ag1l0.img,29.98932305260979,29.989287656951575,"Pixel centres within ABS2023 LGA; projected EPSG3308 grid-cell area, approximate hectares",2023,Landsat,100,wildfire_only,2022-06-14T23:51:58.487122,False,False,0.9999999999999996,0.0,0.0,,True,Use raster pixel area; retain reported workbook area only as discrepant source evidence
coonamble,2016,2016-17,44.69811425239962,0.0045083620887524,8.633840982354856,991405.8828992514,0.0,observed_positive_mapped_burn_within_source_scope,fesm_2016_vector.zip,Fire_FESM_2016_17/cvmsre_NSW_20162017_ag1l0.img,29.98932305260979,29.989287656951575,"Pixel centres within ABS2023 LGA; projected EPSG3308 grid-cell area, approximate hectares",2023,Landsat,100,wildfire_only,2022-06-14T23:51:58.487122,False,False,1.0000000000000016,4.97,0.0,8.993584356619643,True,Use raster pixel area; retain reported workbook area only as discrepant source evidence
cowra,2016,2016-17,0.0,0.0,0.0,280370.22571790835,0.0,verified_zero_mapped_burn_within_source_scope,fesm_2016_vector.zip,Fire_FESM_2016_17/cvmsre_NSW_20162017_ag1l0.img,29.98932305260979,29.989287656951575,"Pixel centres within ABS2023 LGA; projected EPSG3308 grid-cell area, approximate hectares",2023,Landsat,100,wildfire_only,2022-06-14T23:51:58.487122,False,False,0.9999999999999948,0.0,0.0,,True,Use raster pixel area; retain reported workbook area only as discrepant source evidence
dungog,2016,2016-17,1109.9881812939964,0.494136703224738,297.50777051697776,223522.6783581513,0.0,observed_positive_mapped_burn_within_source_scope,fesm_2016_vector.zip,Fire_FESM_2016_17/cvmsre_NSW_20162017_ag1l0.img,29.98932305260979,29.989287656951575,"Pixel centres within ABS2023 LGA; projected EPSG3308 grid-cell area, approximate hectares",2023,Landsat,100,wildfire_only,2022-06-14T23:51:58.487122,False,False,1.000000000000001,123.43,0.49,8.992855718172214,True,Use raster pixel area; retain reported workbook area only as discrepant source evidence
eurobodalla,2016,2016-17,616.1504642720117,0.1796733391276297,16.63813105974634,342313.1782307519,0.0,observed_positive_mapped_burn_within_source_scope,fesm_2016_vector.zip,Fire_FESM_2016_17/cvmsre_NSW_20162017_ag1l0.img,29.98932305260979,29.989287656951575,"Pixel centres within ABS2023 LGA; projected EPSG3308 grid-cell area, approximate hectares",2023,Landsat,100,wildfire_only,2022-06-14T23:51:58.487122,False,False,1.0,68.50999999999999,0.18,8.993584356619644,True,Use raster pixel area; retain reported workbook area only as discrepant source evidence
fairfield,2016,2016-17,0.0,0.0,0.0,10131.722456949858,0.0,verified_zero_mapped_burn_within_source_scope,fesm_2016_vector.zip,Fire_FESM_2016_17/cvmsre_NSW_20162017_ag1l0.img,29.98932305260979,29.989287656951575,"Pixel centres within ABS2023 LGA; projected EPSG3308 grid-cell area, approximate hectares",2023,Landsat,100,wildfire_only,2022-06-14T23:51:58.487122,False,False,1.0000000000000002,0.0,0.0,,True,Use raster pixel area; retain reported workbook area only as discrepant source evidence
forbes,2016,2016-17,15.289093406253391,0.0032521142177338,7.644546703126696,470113.2710401269,0.0,observed_positive_mapped_burn_within_source_scope,fesm_2016_vector.zip,Fire_FESM_2016_17/cvmsre_NSW_20162017_ag1l0.img,29.98932305260979,29.989287656951575,"Pixel centres within ABS2023 LGA; projected EPSG3308 grid-cell area, approximate hectares",2023,Landsat,100,wildfire_only,2022-06-14T23:51:58.487122,False,False,0.999999999999994,1.7,0.0,8.993584356619643,True,Use raster pixel area; retain reported workbook area only as discrepant source evidence
gilgandra,2016,2016-17,366.75837006294904,0.0759911736116754,237.97024207615573,482268.0103622548,0.0,observed_positive_mapped_burn_within_source_scope,fesm_2016_vector.zip,Fire_FESM_2016_17/cvmsre_NSW_20162017_ag1l0.img,29.98932305260979,29.989287656951575,"Pixel centres within ABS2023 LGA; projected EPSG3308 grid-cell area, approximate hectares",2023,Landsat,100,wildfire_only,2022-06-14T23:51:58.487122,False,False,0.9999999999999996,40.78,0.08,8.993584356619643,True,Use raster pixel area; retain reported workbook area only as discrepant source evidence
gleninnessevern,2016,2016-17,294.5398876792933,0.053639334533382,3.327626211949268,548815.9478732182,0.0,observed_positive_mapped_burn_within_source_scope,fesm_2016_vector.zip,Fire_FESM_2016_17/cvmsre_NSW_20162017_ag1l0.img,29.98932305260979,29.989287656951575,"Pixel centres within ABS2023 LGA; projected EPSG3308 grid-cell area, approximate hectares",2023,Landsat,100,wildfire_only,2022-06-14T23:51:58.487122,False,False,0.9999999999999948,32.75000000000001,0.06000000000000001,8.99358435661964,True,Use raster pixel area; retain reported workbook area only as discrepant source evidence
goulburnmulwaree,2016,2016-17,80.13283661748102,0.0249125633540807,65.74310164688958,321572.44379504636,0.0,observed_positive_mapped_burn_within_source_scope,fesm_2016_vector.zip,Fire_FESM_2016_17/cvmsre_NSW_20162017_ag1l0.img,29.98932305260979,29.989287656951575,"Pixel centres within ABS2023 LGA; projected EPSG3308 grid-cell area, approximate hectares",2023,Landsat,100,wildfire_only,2022-06-14T23:51:58.487122,False,False,0.9999999999999964,8.91,0.02,8.993584356619643,True,Use raster pixel area; retain reported workbook area only as discrepant source evidence
greaterhume,2016,2016-17,118.3555701331145,0.0205856442805908,74.82662184707543,574822.2460780374,0.0,observed_positive_mapped_burn_within_source_scope,fesm_2016_vector.zip,Fire_FESM_2016_17/cvmsre_NSW_20162017_ag1l0.img,29.98932305260979,29.989287656951575,"Pixel centres within ABS2023 LGA; projected EPSG3308 grid-cell area, approximate hectares",2023,Landsat,100,wildfire_only,2022-06-14T23:51:58.487122,False,False,0.9999999999999942,13.16,0.02,8.993584356619643,True,Use raster pixel area; retain reported workbook area only as discrepant source evidence
griffith,2016,2016-17,202.44558386750816,0.1236980090744127,120.24422284800464,163459.02523246696,0.0,observed_positive_mapped_burn_within_source_scope,fesm_2016_vector.zip,Fire_FESM_2016_17/cvmsre_NSW_20162017_ag1l0.img,29.98932305260979,29.989287656951575,"Pixel centres within ABS2023 LGA; projected EPSG3308 grid-cell area, approximate hectares",2023,Landsat,100,wildfire_only,2022-06-14T23:51:58.487122,False,False,0.9999999999999996,22.51,0.12,8.993584356619643,True,Use raster pixel area; retain reported workbook area only as discrepant source evidence
gunnedah,2016,2016-17,293.6405292436313,0.0589048765035065,115.5675589825624,498209.49837773736,0.0,observed_positive_mapped_burn_within_source_scope,fesm_2016_vector.zip,Fire_FESM_2016_17/cvmsre_NSW_20162017_ag1l0.img,29.98932305260979,29.989287656951575,"Pixel centres within ABS2023 LGA; projected EPSG3308 grid-cell area, approximate hectares",2023,Landsat,100,wildfire_only,2022-06-14T23:51:58.487122,False,False,1.000000000000006,32.65,0.06000000000000001,8.993584356619643,True,Use raster pixel area; retain reported workbook area only as discrepant source evidence
gwydir,2016,2016-17,0.0,0.0,0.0,927998.6849173066,0.0,verified_zero_mapped_burn_within_source_scope,fesm_2016_vector.zip,Fire_FESM_2016_17/cvmsre_NSW_20162017_ag1l0.img,29.98932305260979,29.989287656951575,"Pixel centres within ABS2023 LGA; projected EPSG3308 grid-cell area, approximate hectares",2023,Landsat,100,wildfire_only,2022-06-14T23:51:58.487122,False,False,0.9999999999999964,0.0,0.0,,True,Use raster pixel area; retain reported workbook area only as discrepant source evidence
hawkesbury,2016,2016-17,0.0,0.0,0.0,276995.65299561754,0.0,verified_zero_mapped_burn_within_source_scope,fesm_2016_vector.zip,Fire_FESM_2016_17/cvmsre_NSW_20162017_ag1l0.img,29.98932305260979,29.989287656951575,"Pixel centres within ABS2023 LGA; projected EPSG3308 grid-cell area, approximate hectares",2023,Landsat,100,wildfire_only,2022-06-14T23:51:58.487122,False,False,1.0000000000000016,0.0,0.0,,True,Use raster pixel area; retain reported workbook area only as discrepant source evidence
hay,2016,2016-17,2149.1069178578296,0.1900400676063403,1364.0569393685012,1128725.8646217957,0.0,observed_positive_mapped_burn_within_source_scope,fesm_2016_vector.zip,Fire_FESM_2016_17/cvmsre_NSW_20162017_ag1l0.img,29.98932305260979,29.989287656951575,"Pixel centres within ABS2023 LGA; projected EPSG3308 grid-cell area, approximate hectares",2023,Landsat,100,wildfire_only,2022-06-14T23:51:58.487122,False,False,1.000000000000005,238.96,0.2,8.99358435661964,True,Use raster pixel area; retain reported workbook area only as discrepant source evidence
huntershill,2016,2016-17,0.0,0.0,0.0,572.3517084552741,0.0,verified_zero_mapped_burn_within_source_scope,fesm_2016_vector.zip,Fire_FESM_2016_17/cvmsre_NSW_20162017_ag1l0.img,29.98932305260979,29.989287656951575,"Pixel centres within ABS2023 LGA; projected EPSG3308 grid-cell area, approximate hectares",2023,Landsat,100,wildfire_only,2022-06-14T23:51:58.487122,False,False,1.000000000000001,0.0,0.0,,True,Use raster pixel area; retain reported workbook area only as discrepant source evidence
junee,2016,2016-17,0.0,0.0,0.0,202767.374315788,0.0,verified_zero_mapped_burn_within_source_scope,fesm_2016_vector.zip,Fire_FESM_2016_17/cvmsre_NSW_20162017_ag1l0.img,29.98932305260979,29.989287656951575,"Pixel centres within ABS2023 LGA; projected EPSG3308 grid-cell area, approximate hectares",2023,Landsat,100,wildfire_only,2022-06-14T23:51:58.487122,False,False,0.9999999999999962,0.0,0.0,,True,Use raster pixel area; retain reported workbook area only as discrepant source evidence
kempsey,2016,2016-17,8811.82401677236,2.6111287948902127,684.4117695387548,328661.6366641518,0.0,observed_positive_mapped_burn_within_source_scope,fesm_2016_vector.zip,Fire_FESM_2016_17/cvmsre_NSW_20162017_ag1l0.img,29.98932305260979,29.989287656951575,"Pixel centres within ABS2023 LGA; projected EPSG3308 grid-cell area, approximate hectares",2023,Landsat,100,wildfire_only,2022-06-14T23:51:58.487122,False,False,1.0000000000000038,979.79,2.61,8.993584356619643,True,Use raster pixel area; retain reported workbook area only as discrepant source evidence
kiama,2016,2016-17,0.0,0.0,0.0,25730.464972601665,0.0,verified_zero_mapped_burn_within_source_scope,fesm_2016_vector.zip,Fire_FESM_2016_17/cvmsre_NSW_20162017_ag1l0.img,29.98932305260979,29.989287656951575,"Pixel centres within ABS2023 LGA; projected EPSG3308 grid-cell area, approximate hectares",2023,Landsat,100,wildfire_only,2022-06-14T23:51:58.487122,False,False,1.0000000000000022,0.0,0.0,,True,Use raster pixel area; retain reported workbook area only as discrepant source evidence
kuringgai,2016,2016-17,0.0,0.0,0.0,8524.119253204097,0.0,verified_zero_mapped_burn_within_source_scope,fesm_2016_vector.zip,Fire_FESM_2016_17/cvmsre_NSW_20162017_ag1l0.img,29.98932305260979,29.989287656951575,"Pixel centres within ABS2023 LGA; projected EPSG3308 grid-cell area, approximate hectares",2023,Landsat,100,wildfire_only,2022-06-14T23:51:58.487122,False,False,0.999999999999999,0.0,0.0,,True,Use raster pixel area; retain reported workbook area only as discrepant source evidence
kyogle,2016,2016-17,625.6836636900285,0.1737761937582343,8.633840982354856,359426.08060868416,0.0,observed_positive_mapped_burn_within_source_scope,fesm_2016_vector.zip,Fire_FESM_2016_17/cvmsre_NSW_20162017_ag1l0.img,29.98932305260979,29.989287656951575,"Pixel centres within ABS2023 LGA; projected EPSG3308 grid-cell area, approximate hectares",2023,Landsat,100,wildfire_only,2022-06-14T23:51:58.487122,False,False,1.000000000000003,69.57000000000001,0.17,8.993584356619643,True,Use raster pixel area; retain reported workbook area only as discrepant source evidence
lakemacquarie,2016,2016-17,388.6127800495347,0.600244023184549,167.46054072025774,64352.06395445122,0.0,observed_positive_mapped_burn_within_source_scope,fesm_2016_vector.zip,Fire_FESM_2016_17/cvmsre_NSW_20162017_ag1l0.img,29.98932305260979,29.989287656951575,"Pixel centres within ABS2023 LGA; projected EPSG3308 grid-cell area, approximate hectares",2023,Landsat,100,wildfire_only,2022-06-14T23:51:58.487122,False,False,1.000000000000001,43.21,0.51,8.99358435661964,True,Use raster pixel area; retain reported workbook area only as discrepant source evidence
lanecove,2016,2016-17,0.0,0.0,0.0,1045.324309769901,0.0,verified_zero_mapped_burn_within_source_scope,fesm_2016_vector.zip,Fire_FESM_2016_17/cvmsre_NSW_20162017_ag1l0.img,29.98932305260979,29.989287656951575,"Pixel centres within ABS2023 LGA; projected EPSG3308 grid-cell area, approximate hectares",2023,Landsat,100,wildfire_only,2022-06-14T23:51:58.487122,False,False,1.0000000000000029,0.0,0.0,,True,Use raster pixel area; retain reported workbook area only as discrepant source evidence
leeton,2016,2016-17,0.0,0.0,0.0,116555.1444807628,0.0,verified_zero_mapped_burn_within_source_scope,fesm_2016_vector.zip,Fire_FESM_2016_17/cvmsre_NSW_20162017_ag1l0.img,29.98932305260979,29.989287656951575,"Pixel centres within ABS2023 LGA; projected EPSG3308 grid-cell area, approximate hectares",2023,Landsat,100,wildfire_only,2022-06-14T23:51:58.487122,False,False,1.0000000000000056,0.0,0.0,,True,Use raster pixel area; retain reported workbook area only as discrepant source evidence
lismore,2016,2016-17,0.0,0.0,0.0,129309.48607194652,0.0,verified_zero_mapped_burn_within_source_scope,fesm_2016_vector.zip,Fire_FESM_2016_17/cvmsre_NSW_20162017_ag1l0.img,29.98932305260979,29.989287656951575,"Pixel centres within ABS2023 LGA; projected EPSG3308 grid-cell area, approximate hectares",2023,Landsat,100,wildfire_only,2022-06-14T23:51:58.487122,False,False,0.9999999999999992,0.0,0.0,,True,Use raster pixel area; retain reported workbook area only as discrepant source evidence
