council_key,test_year,prior_year,event_year,operating_ratio_pct__prior,actual_future_operating_ratio,cash_cover_months__prior,current_ratio__prior,own_source_pct__prior,debt_service_cover__prior,maintenance_ratio_pct__prior,population__prior,road_km__prior,fesm_burned_ha__event,bushfire_declared_event_count__event,flood_declared_event_count__event,mean_change,persistence,ridge_change,ridge_level,training_mean,tree_change,tree_fiscal_only,tree_level,council_display_name,fesm_status,fesm_burned_pct_raw,bushfire_declaration_status,flood_declaration_status,all_declared_event_count,all_declaration_status,source_list_disagreement_count,open_ended_onset_event_count,boundary_compatibility,forecast_year,pre_period_operating_ratio,actual_change,training_mean_error,training_mean_absolute_error,persistence_error,persistence_absolute_error,mean_change_error,mean_change_absolute_error,tree_fiscal_only_error,tree_fiscal_only_absolute_error,tree_level_error,tree_level_absolute_error,tree_change_error,tree_change_absolute_error,ridge_level_error,ridge_level_absolute_error,ridge_change_error,ridge_change_absolute_error,tree_minus_persistence_absolute_error,ridge_minus_persistence_absolute_error,disaster_prediction_difference_B_minus_A,disaster_absolute_error_gain_A_minus_B,case_group,abs_movement,cause_identifiable_from_csv
cabonne,2023,2021,2022,-10.44,-23.55,3.3589,7.3379,53.24,30.6182,94.5313664133512,13760.0,2218.6,391.21,2,2,-11.978310626702996,-10.44,-5.182696207043177,-2.490302192352838,-0.1746049046321525,-3.0928125000000017,-2.6710924369747904,-2.671092436974793,Cabonne,mapped_burn_positive,0.07,listed_event_onset,listed_event_onset,4,listed_event_onset,0.0,4.0,entity_name_compatible_polygon_vintage_not_verified,2023-24,-10.44,-13.110000000000001,23.37539509536785,23.37539509536785,13.110000000000001,13.110000000000001,11.571689373297005,11.571689373297005,20.87890756302521,20.87890756302521,20.87890756302521,20.87890756302521,20.4571875,20.4571875,21.05969780764716,21.05969780764716,18.367303792956825,18.367303792956825,7.768907563025207,7.94969780764716,-2.6645352591003757e-15,0.0,tree_worst_relative_to_persistence,,No: inspect underlying accounts; ratios and exposure alone do not identify cause.
bland,2021,2019,2020,13.95,17.02,36.6,21.46,32.4,81.18,132.69230769230768,5972.0,3146.601,58.6,0,0,10.645206611570247,13.95,12.010885018031479,8.033608692822805,-0.4249586776859504,2.2379999999999995,6.330740740740742,6.330740740740739,Bland,mapped_burn_positive,0,no_listed_event_onset_not_physical_zero,no_listed_event_onset_not_physical_zero,0,no_listed_event_onset_not_physical_zero,0.0,0.0,entity_name_compatible_polygon_vintage_not_verified,2021-22,13.95,3.0700000000000003,-17.44495867768595,17.44495867768595,-3.0700000000000003,3.0700000000000003,-6.374793388429753,6.374793388429753,-10.689259259259257,10.689259259259257,-10.689259259259261,10.689259259259261,-14.782,14.782,-8.986391307177195,8.986391307177195,-5.009114981968521,5.009114981968521,7.619259259259261,5.916391307177195,-3.552713678800501e-15,-3.552713678800501e-15,tree_worst_relative_to_persistence,,No: inspect underlying accounts; ratios and exposure alone do not identify cause.
muswellbrook,2023,2021,2022,8.34,20.18,9.6512,1.9808,63.53,3.1956,53.414847161572055,16463.0,607.8,106.41,0,1,6.801689373297003,8.34,3.7929587441457286,1.77440252245631,-0.1746049046321525,2.9517105263157912,0.7941666666666665,0.7941666666666665,Muswellbrook,mapped_burn_positive,0.03,no_listed_event_onset_not_physical_zero,listed_event_onset,1,listed_event_onset,0.0,1.0,entity_name_compatible_polygon_vintage_not_verified,2023-24,8.34,11.84,-20.35460490463215,20.35460490463215,-11.84,11.84,-13.378310626702998,13.378310626702998,-19.385833333333334,19.385833333333334,-19.385833333333334,19.385833333333334,-17.228289473684207,17.228289473684207,-18.40559747754369,18.40559747754369,-16.38704125585427,16.38704125585427,7.545833333333334,6.56559747754369,0.0,0.0,tree_worst_relative_to_persistence,,No: inspect underlying accounts; ratios and exposure alone do not identify cause.
shellharbour,2021,2019,2020,13.8,16.64,10.73,2.13,66.71,9.37,103.68692888359158,73233.0,420.34,0.0,0,2,10.495206611570248,13.8,5.535958894429678,1.6448690033944917,-0.4249586776859504,8.096052631578948,6.330740740740742,6.330740740740739,Shellharbour,verified_zero_mapped_burn_within_source_scope,0,no_listed_event_onset_not_physical_zero,listed_event_onset,2,listed_event_onset,0.0,2.0,entity_name_compatible_polygon_vintage_not_verified,2021-22,13.8,2.84,-17.06495867768595,17.06495867768595,-2.84,2.84,-6.144793388429752,6.144793388429752,-10.309259259259258,10.309259259259258,-10.309259259259262,10.309259259259262,-8.543947368421053,8.543947368421053,-14.995130996605509,14.995130996605509,-11.104041105570323,11.104041105570323,7.469259259259262,12.155130996605509,-3.552713678800501e-15,-3.552713678800501e-15,tree_worst_relative_to_persistence,,No: inspect underlying accounts; ratios and exposure alone do not identify cause.
carrathool,2021,2019,2020,13.52,23.98,17.19,8.32,34.11,23.45,98.46153846153848,2799.0,2610.55,43.05,0,0,10.215206611570247,13.52,8.658096021488923,4.349900362407242,-0.4249586776859504,1.8079999999999998,6.330740740740742,6.330740740740739,Carrathool,mapped_burn_positive,0,no_listed_event_onset_not_physical_zero,no_listed_event_onset_not_physical_zero,0,no_listed_event_onset_not_physical_zero,0.0,0.0,entity_name_compatible_polygon_vintage_not_verified,2021-22,13.52,10.46,-24.40495867768595,24.40495867768595,-10.46,10.46,-13.764793388429753,13.764793388429753,-17.64925925925926,17.64925925925926,-17.64925925925926,17.64925925925926,-22.172,22.172,-19.630099637592757,19.630099637592757,-15.321903978511077,15.321903978511077,7.189259259259259,9.170099637592756,-3.552713678800501e-15,0.0,tree_worst_relative_to_persistence,,No: inspect underlying accounts; ratios and exposure alone do not identify cause.
bogan,2023,2021,2022,7.79,11.84,8.9928,2.5403,42.57,35.1198,153.05835481603,2481.0,1613.82,13345.92,1,1,6.251689373297003,7.79,6.262178125427506,4.288540852805319,-0.1746049046321525,2.4017105263157914,0.7941666666666665,0.7941666666666665,Bogan,mapped_burn_positive,0.91,listed_event_onset,listed_event_onset,2,listed_event_onset,0.0,2.0,entity_name_compatible_polygon_vintage_not_verified,2023-24,7.79,4.05,-12.014604904632153,12.014604904632153,-4.05,4.05,-5.588310626702997,5.588310626702997,-11.045833333333334,11.045833333333334,-11.045833333333334,11.045833333333334,-9.438289473684208,9.438289473684208,-7.551459147194681,7.551459147194681,-5.577821874572494,5.577821874572494,6.9958333333333345,3.501459147194681,0.0,0.0,tree_worst_relative_to_persistence,,No: inspect underlying accounts; ratios and exposure alone do not identify cause.
camden,2023,2021,2022,-9.66,-13.63,25.5589,2.9965,37.98,3.4184,101.69006176305446,119951.0,761.67,0.0,0,0,-11.198310626702998,-9.66,-7.1251260466086,-4.45091997034799,-0.1746049046321525,-8.923076923076923,-2.6710924369747904,-2.671092436974793,Camden,verified_zero_mapped_burn_within_source_scope,0,no_listed_event_onset_not_physical_zero,no_listed_event_onset_not_physical_zero,0,no_listed_event_onset_not_physical_zero,0.0,0.0,entity_name_compatible_polygon_vintage_not_verified,2023-24,-9.66,-3.9700000000000006,13.455395095367848,13.455395095367848,3.9700000000000006,3.9700000000000006,2.4316893732970026,2.4316893732970026,10.95890756302521,10.95890756302521,10.958907563025207,10.958907563025207,4.706923076923077,4.706923076923077,9.17908002965201,9.17908002965201,6.5048739533914,6.5048739533914,6.988907563025206,5.209080029652009,-2.6645352591003757e-15,3.552713678800501e-15,tree_worst_relative_to_persistence,,No: inspect underlying accounts; ratios and exposure alone do not identify cause.
kuringgai,2022,2020,2021,5.85,7.85,15.12,2.3,82.03,30.56,105.95611285266456,127603.0,482.595,0.0,0,1,2.5256790123456785,5.85,-0.5145342843417886,-0.6503814546323214,-1.0040329218106996,0.1279569892473127,-1.0130188679245287,-1.013018867924528,Ku-ring-gai,verified_zero_mapped_burn_within_source_scope,0,no_listed_event_onset_not_physical_zero,listed_event_onset,1,listed_event_onset,0.0,1.0,entity_name_compatible_polygon_vintage_not_verified,2022-23,5.85,2.0,-8.854032921810699,8.854032921810699,-2.0,2.0,-5.324320987654321,5.324320987654321,-8.863018867924529,8.863018867924529,-8.863018867924527,8.863018867924527,-7.722043010752687,7.722043010752687,-8.500381454632322,8.500381454632322,-8.364534284341788,8.364534284341788,6.863018867924527,6.500381454632322,6.661338147750939e-16,1.7763568394002505e-15,tree_worst_relative_to_persistence,,No: inspect underlying accounts; ratios and exposure alone do not identify cause.
orange,2021,2019,2020,7.47,6.52,21.39,2.39,69.81,6.59,97.47355320472931,42451.0,523.45,0.0,0,1,4.165206611570247,7.47,0.09532511696420798,0.0775299582928608,-0.4249586776859504,1.7660526315789467,-0.9272340425531914,-0.9272340425531912,Orange,verified_zero_mapped_burn_within_source_scope,0,no_listed_event_onset_not_physical_zero,listed_event_onset,1,listed_event_onset,0.0,1.0,entity_name_compatible_polygon_vintage_not_verified,2021-22,7.47,-0.9500000000000002,-6.94495867768595,6.94495867768595,0.9500000000000002,0.9500000000000002,-2.3547933884297523,2.3547933884297523,-7.447234042553191,7.447234042553191,-7.447234042553191,7.447234042553191,-4.753947368421053,4.753947368421053,-6.442470041707139,6.442470041707139,-6.424674883035792,6.424674883035792,6.497234042553191,5.492470041707139,2.220446049250313e-16,0.0,tree_worst_relative_to_persistence,,No: inspect underlying accounts; ratios and exposure alone do not identify cause.
murrayriver,2021,2019,2020,-14.23,-31.18,15.99,3.46,40.53,13.9,100.0,12118.0,2964.8,0.0,0,0,-17.534793388429755,-14.23,-10.206847959670878,-4.984703724257338,-0.4249586776859504,-10.114500000000001,-7.816666666666667,-7.816666666666667,Murray River,verified_zero_mapped_burn_within_source_scope,0,no_listed_event_onset_not_physical_zero,no_listed_event_onset_not_physical_zero,0,no_listed_event_onset_not_physical_zero,0.0,0.0,entity_name_compatible_polygon_vintage_not_verified,2021-22,-14.23,-16.95,30.75504132231405,30.75504132231405,16.95,16.95,13.645206611570245,13.645206611570245,23.363333333333333,23.363333333333333,23.363333333333333,23.363333333333333,21.0655,21.0655,26.195296275742663,26.195296275742663,20.973152040329122,20.973152040329122,6.413333333333334,9.245296275742664,0.0,0.0,tree_worst_relative_to_persistence,,No: inspect underlying accounts; ratios and exposure alone do not identify cause.
carrathool,2022,2020,2021,-5.84,26.35,16.86,5.31,39.11,13.0,105.10374433579776,2796.0,2610.55,109.84,0,0,-9.164320987654321,-5.84,-5.561437402805164,-5.1794265430546,-1.0040329218106996,-2.703499999999999,-4.114999999999999,-4.115000000000001,Carrathool,mapped_burn_positive,0,no_listed_event_onset_not_physical_zero,no_listed_event_onset_not_physical_zero,0,no_listed_event_onset_not_physical_zero,0.0,0.0,entity_name_compatible_polygon_vintage_not_verified,2022-23,-5.84,32.19,-27.354032921810703,27.354032921810703,-32.19,32.19,-35.51432098765432,35.51432098765432,-30.465,30.465,-30.465000000000003,30.465000000000003,-29.0535,29.0535,-31.5294265430546,31.5294265430546,-31.911437402805166,31.911437402805166,-1.7249999999999943,-0.6605734569453965,-1.7763568394002505e-15,-3.552713678800501e-15,largest_actual_movements,32.19,No: inspect underlying accounts; ratios and exposure alone do not identify cause.
liverpoolplains,2022,2020,2021,-33.87,-4.24,16.9,4.48,54.21,10.82,109.19389262846823,7853.0,1393.91,0.0,0,1,-37.19432098765432,-33.87,-20.182177487327657,-18.613116965979078,-1.0040329218106996,-28.608499999999996,-11.243448275862068,-11.243448275862068,Liverpool Plains,verified_zero_mapped_burn_within_source_scope,0,no_listed_event_onset_not_physical_zero,listed_event_onset,1,listed_event_onset,0.0,1.0,entity_name_compatible_polygon_vintage_not_verified,2022-23,-33.87,29.629999999999995,3.235967078189301,3.235967078189301,-29.629999999999995,29.629999999999995,-32.95432098765432,32.95432098765432,-7.003448275862068,7.003448275862068,-7.003448275862068,7.003448275862068,-24.368499999999997,24.368499999999997,-14.373116965979078,14.373116965979078,-15.942177487327656,15.942177487327656,-22.626551724137926,-15.256883034020918,0.0,0.0,largest_actual_movements,29.629999999999995,No: inspect underlying accounts; ratios and exposure alone do not identify cause.
snowymonaro,2022,2020,2021,-30.27,-2.15,13.02,2.27,60.19,-1.18,102.4446429410935,20997.0,2647.675,0.0,0,2,-33.59432098765432,-30.27,-19.492131882639605,-18.208796577759333,-1.0040329218106996,-25.008499999999998,-11.243448275862068,-11.243448275862068,Snowy Monaro Regional,verified_zero_mapped_burn_within_source_scope,0,no_listed_event_onset_not_physical_zero,listed_event_onset,2,listed_event_onset,0.0,2.0,entity_name_compatible_polygon_vintage_not_verified,2022-23,-30.27,28.12,1.1459670781893003,1.1459670781893003,-28.12,28.12,-31.444320987654322,31.444320987654322,-9.093448275862068,9.093448275862068,-9.093448275862068,9.093448275862068,-22.8585,22.8585,-16.058796577759335,16.058796577759335,-17.342131882639606,17.342131882639606,-19.02655172413793,-12.061203422240666,0.0,0.0,largest_actual_movements,28.12,No: inspect underlying accounts; ratios and exposure alone do not identify cause.
hilltops,2021,2019,2020,-21.4,5.24,9.64,1.26,50.0,3.54,98.81613916404928,18704.0,2751.51,160.16,0,1,-24.70479338842975,-21.4,-15.284385162587103,-8.171926653243373,-0.4249586776859504,-17.2845,-7.816666666666667,-7.816666666666667,Hilltops,mapped_burn_positive,0.03,no_listed_event_onset_not_physical_zero,listed_event_onset,2,listed_event_onset,0.0,2.0,entity_name_compatible_polygon_vintage_not_verified,2021-22,-21.4,26.64,-5.66495867768595,5.66495867768595,-26.64,26.64,-29.94479338842975,29.94479338842975,-13.056666666666668,13.056666666666668,-13.056666666666668,13.056666666666668,-22.524500000000003,22.524500000000003,-13.411926653243373,13.411926653243373,-20.5243851625871,20.5243851625871,-13.583333333333332,-13.228073346756627,0.0,0.0,largest_actual_movements,26.64,No: inspect underlying accounts; ratios and exposure alone do not identify cause.
coonamble,2021,2019,2020,-12.2,13.33,18.72,8.0,53.33,68.98,149.30747922437672,3958.0,1657.0400000000002,0.0,0,1,-15.504793388429752,-12.2,-7.009023431459644,-3.1913286958254377,-0.4249586776859504,-8.0845,-7.816666666666667,-7.816666666666667,Coonamble,verified_zero_mapped_burn_within_source_scope,0,no_listed_event_onset_not_physical_zero,listed_event_onset,1,listed_event_onset,0.0,1.0,entity_name_compatible_polygon_vintage_not_verified,2021-22,-12.2,25.53,-13.75495867768595,13.75495867768595,-25.53,25.53,-28.834793388429752,28.834793388429752,-21.14666666666667,21.14666666666667,-21.14666666666667,21.14666666666667,-21.4145,21.4145,-16.52132869582544,16.52132869582544,-20.339023431459644,20.339023431459644,-4.383333333333333,-9.008671304174563,0.0,0.0,largest_actual_movements,25.53,No: inspect underlying accounts; ratios and exposure alone do not identify cause.
murrayriver,2023,2021,2022,-31.18,-7.07,13.4427,2.8717,42.9,8.5796,98.32956543582014,12780.0,3064.5000000000005,0.0,0,1,-32.718310626702994,-31.18,-19.292363192665373,-12.265683851197098,-0.1746049046321525,-23.832812500000003,-14.816363636363638,-14.816363636363635,Murray River,verified_zero_mapped_burn_within_source_scope,0,no_listed_event_onset_not_physical_zero,listed_event_onset,1,listed_event_onset,0.0,1.0,entity_name_compatible_polygon_vintage_not_verified,2023-24,-31.18,24.11,6.895395095367848,6.895395095367848,-24.11,24.11,-25.648310626702994,25.648310626702994,-7.746363636363638,7.746363636363638,-7.746363636363634,7.746363636363634,-16.762812500000003,16.762812500000003,-5.1956838511970975,5.1956838511970975,-12.222363192665373,12.222363192665373,-16.363636363636367,-18.914316148802904,3.552713678800501e-15,3.552713678800501e-15,largest_actual_movements,24.11,No: inspect underlying accounts; ratios and exposure alone do not identify cause.
centralcoast,2021,2019,2020,-15.9,7.73,7.4,0.32,81.2,1.42,110.49428870509472,343968.0,2240.89,0.0,0,3,-19.204793388429753,-15.9,-14.39405508969941,-8.402823824458334,-0.4249586776859504,-11.784500000000001,-7.816666666666667,-7.816666666666667,Central Coast,verified_zero_mapped_burn_within_source_scope,0,no_listed_event_onset_not_physical_zero,listed_event_onset,3,listed_event_onset,0.0,3.0,entity_name_compatible_polygon_vintage_not_verified,2021-22,-15.9,23.630000000000003,-8.15495867768595,8.15495867768595,-23.630000000000003,23.630000000000003,-26.934793388429753,26.934793388429753,-15.546666666666667,15.546666666666667,-15.546666666666667,15.546666666666667,-19.5145,19.5145,-16.132823824458335,16.132823824458335,-22.12405508969941,22.12405508969941,-8.083333333333336,-7.497176175541668,0.0,0.0,largest_actual_movements,23.630000000000003,No: inspect underlying accounts; ratios and exposure alone do not identify cause.
lithgow,2022,2020,2021,-2.19,20.89,8.57,2.23,70.84,5.66,121.66243654822335,21516.0,924.487,0.0,0,3,-5.514320987654321,-2.19,-1.5497615054514124,-1.6717068482185873,-1.0040329218106996,-4.255901639344262,-4.114999999999999,-4.115000000000001,Lithgow,verified_zero_mapped_burn_within_source_scope,0,no_listed_event_onset_not_physical_zero,listed_event_onset,4,listed_event_onset,0.0,4.0,entity_name_compatible_polygon_vintage_not_verified,2022-23,-2.19,23.080000000000002,-21.8940329218107,21.8940329218107,-23.080000000000002,23.080000000000002,-26.404320987654323,26.404320987654323,-25.005,25.005,-25.005000000000003,25.005000000000003,-25.145901639344263,25.145901639344263,-22.561706848218588,22.561706848218588,-22.439761505451415,22.439761505451415,1.9250000000000007,-0.518293151781414,-1.7763568394002505e-15,-3.552713678800501e-15,largest_actual_movements,23.080000000000002,No: inspect underlying accounts; ratios and exposure alone do not identify cause.
