council_key,year_start,financial_year,period_start,period_end,reporting_months,operating_ratio_pct,cash_cover_months,cash_cover_reported_months,current_ratio,own_source_pct,grants_pct,debt_service_cover,debt_service_ratio_pct,population,road_km,total_revenue_including_capital_aud,total_expenses_aud,operating_revenue_ex_capital_aud,cash_definition_status,operating_definition_regime,debt_service_cover_requires_review,source_file,source_sheet,source_excel_row,source_id,publication_date,strict_pre_event_available,availability_status
clarencevalley,2022,2022-23,2022-07-01,2023-06-30,12,-5.64,13.7217,13.7217,3.632,53.9,46.09693923834752,3.4443,10.885093972300563,54662,2456.96,220468000.0,171668000.0,,"Includes term deposits; cash-flow-based measure, detailed vintage exclusions remain subject to audit",AASB15/1058 and lease regime,False,time-series-data-2022-23.xlsx,Councils,32,inherited_fiscal_v2,,0,economic_period_known_publication_vintage_unverified
clarencevalley,2023,2023-24,2023-07-01,2024-06-30,12,-12.13,20.0571,20.0571,3.4794,55.58,44.4245838451438,3.3916,9.700925854970288,56037,2836.0,236090000.0,181181000.0,,"Includes term deposits; cash-flow-based measure, detailed vintage exclusions remain subject to audit",AASB15/1058 and lease regime,False,time-series-data-2023-24.xlsx,Councils ,32,inherited_fiscal_v2,,0,economic_period_known_publication_vintage_unverified
clarencevalley,2024,2024-25,2024-07-01,2025-06-30,12,,,,,,47.7870387312018,,,56037,2842.0,256873000.0,187236000.0,,"Includes term deposits; cash-flow-based measure, detailed vintage exclusions remain subject to audit",Six fiscal ratios not collected by OLG,False,time-series-data-2024-2025.xlsx,Councils ,32,inherited_fiscal_v2,,0,economic_period_known_publication_vintage_unverified
coffsharbour,2012,2012-13,2012-07-01,2013-06-30,12,-17.24,,1.1,1.35,67.88,19.1,1.2,,70990,,149238000.0,156064000.0,,Earlier measure excludes term deposits and uses different expense denominator; not converted,Early OLG/TCorp definitions; revaluation exclusions described,False,time-series-data-1994-2015.xls,2012-13 DATA,36,inherited_fiscal_v2,,0,economic_period_known_publication_vintage_unverified
coffsharbour,2013,2013-14,2013-07-01,2014-06-30,12,-16.46,9.2042,9.2042,1.9464,83.6,16.293990254466703,1.1142,25.043534965060875,71798,,147760000.0,159987000.0,,"Includes term deposits; cash-flow-based measure, detailed vintage exclusions remain subject to audit",Early OLG/TCorp definitions; revaluation exclusions described,False,time-series-data-1994-2015.xls,2013-14 DATA,37,inherited_fiscal_v2,,0,economic_period_known_publication_vintage_unverified
coffsharbour,2014,2014-15,2014-07-01,2015-06-30,12,-6.23,9.2726,9.2726,3.7083,76.1,23.900000000000006,1.4927000000000001,21.5989743725301,72382,,176608000.0,164528000.0,,"Includes term deposits; cash-flow-based measure, detailed vintage exclusions remain subject to audit",Pre-AASB15/1058,False,time-series-data-2014-15_1.xls,2014-15 Time Series Data,38,inherited_fiscal_v2,,0,economic_period_known_publication_vintage_unverified
coffsharbour,2015,2015-16,2015-07-01,2016-06-30,12,-0.73,8.17,8.17,4.1,58.73,41.27,1.79,19.14797954251672,72971,,237615000.0,163307000.0,,"Includes term deposits; cash-flow-based measure, detailed vintage exclusions remain subject to audit",Pre-AASB15/1058,False,time-series-data-2015-16.xls,2015-16 DATA,30,inherited_fiscal_v2,,0,economic_period_known_publication_vintage_unverified
coffsharbour,2016,2016-17,2016-07-01,2017-06-30,12,18.74,9.1011,9.1011,14.7666,74.26,25.690472821547406,3.1342000000000003,14.764442179783929,74641,873.35,219089000.0,165276000.0,,"Includes term deposits; cash-flow-based measure, detailed vintage exclusions remain subject to audit",Pre-AASB15/1058,False,time-series-data-2016-17.xls,2016-17 DATA,34,inherited_fiscal_v2,,0,economic_period_known_publication_vintage_unverified
coffsharbour,2017,2017-18,2017-07-01,2018-06-30,12,3.23,10.2,10.2,9.64,73.2,26.786233446853753,2.33,14.692048877588768,75503,880.0930000000001,170406000.0,164827000.0,,"Includes term deposits; cash-flow-based measure, detailed vintage exclusions remain subject to audit",Pre-AASB15/1058,False,time-series-data-2017-2018.xls,2017-18 DATA (Final),34,inherited_fiscal_v2,,0,economic_period_known_publication_vintage_unverified
coffsharbour,2018,2018-19,2018-07-01,2019-06-30,12,5.37,9.88,9.88,6.11,77.63,22.370000000000005,2.7,13.315877751883487,76551,885.6,215223000.0,170952000.0,,"Includes term deposits; cash-flow-based measure, detailed vintage exclusions remain subject to audit",Pre-AASB15/1058,False,time-series-data-2018-2019.xlsx,2018_19_Councils,34,inherited_fiscal_v2,,0,economic_period_known_publication_vintage_unverified
coffsharbour,2019,2019-20,2019-07-01,2020-06-30,12,-0.09,8.7,8.7,8.77,75.06,24.939999999999998,2.34,14.162352756223823,77277,889.2729999999999,217146000.0,178261000.0,,"Includes term deposits; cash-flow-based measure, detailed vintage exclusions remain subject to audit",AASB15/1058 and lease regime,False,time-series-data-2019-2020.xlsx,Councils,34,inherited_fiscal_v2,,0,economic_period_known_publication_vintage_unverified
coffsharbour,2020,2020-21,2020-07-01,2021-06-30,12,4.21,9.53,9.53,6.49,75.88,23.92142310457592,2.48,13.078541179866018,77648,897.63,215585000.0,178546000.0,,"Includes term deposits; cash-flow-based measure, detailed vintage exclusions remain subject to audit",AASB15/1058 and lease regime,False,time-series-data-2020-2021.xlsx,Councils,34,inherited_fiscal_v2,,0,economic_period_known_publication_vintage_unverified
coffsharbour,2021,2021-22,2021-07-01,2022-06-30,12,2.52,9.4738,9.4738,6.5024,69.28,30.72098131419379,2.2659,12.458237509161211,78738,901.4599999999999,258592000.0,197689000.0,,"Includes term deposits; cash-flow-based measure, detailed vintage exclusions remain subject to audit",AASB15/1058 and lease regime,False,time-series-data-2021-22.xlsx,Councils,34,inherited_fiscal_v2,,0,economic_period_known_publication_vintage_unverified
coffsharbour,2022,2022-23,2022-07-01,2023-06-30,12,13.42,12.3486,12.3486,9.1814,80.39,19.612351235731808,3.4315,11.530436360337475,79725,911.72,246615000.0,190990000.0,,"Includes term deposits; cash-flow-based measure, detailed vintage exclusions remain subject to audit",AASB15/1058 and lease regime,False,time-series-data-2022-23.xlsx,Councils,34,inherited_fiscal_v2,,0,economic_period_known_publication_vintage_unverified
coffsharbour,2023,2023-24,2023-07-01,2024-06-30,12,10.46,15.0326,15.0326,12.6682,72.42,27.451552586924333,3.6649,11.27251403998894,81248,916.9754999999999,277569000.0,204321000.0,,"Includes term deposits; cash-flow-based measure, detailed vintage exclusions remain subject to audit",AASB15/1058 and lease regime,False,time-series-data-2023-24.xlsx,Councils ,34,inherited_fiscal_v2,,0,economic_period_known_publication_vintage_unverified
coffsharbour,2024,2024-25,2024-07-01,2025-06-30,12,,,,,,28.17785568768655,,,81248,811.9,295498000.0,213278000.0,,"Includes term deposits; cash-flow-based measure, detailed vintage exclusions remain subject to audit",Six fiscal ratios not collected by OLG,False,time-series-data-2024-2025.xlsx,Councils ,34,inherited_fiscal_v2,,0,economic_period_known_publication_vintage_unverified
coolamon,2012,2012-13,2012-07-01,2013-06-30,12,4.42,,1.1567,5.3012,29.89,62.75589330024815,52.3793,,4289,,12896000.0,12016000.0,,Earlier measure excludes term deposits and uses different expense denominator; not converted,Early OLG/TCorp definitions; revaluation exclusions described,False,time-series-data-1994-2015.xls,2012-13 DATA,38,inherited_fiscal_v2,,0,economic_period_known_publication_vintage_unverified
coolamon,2013,2013-14,2013-07-01,2014-06-30,12,-4.38,14.7067,14.7067,4.348,43.19,56.58277692175997,36.0806,0.0,4276,,11682000.0,11626000.0,,"Includes term deposits; cash-flow-based measure, detailed vintage exclusions remain subject to audit",Early OLG/TCorp definitions; revaluation exclusions described,False,time-series-data-1994-2015.xls,2013-14 DATA,39,inherited_fiscal_v2,,0,economic_period_known_publication_vintage_unverified
coolamon,2014,2014-15,2014-07-01,2015-06-30,12,9.35,19.7004,19.7004,3.2371,52.04,47.96,56.434799999999996,0.02434077079107505,4308,,13218000.0,11173000.0,,"Includes term deposits; cash-flow-based measure, detailed vintage exclusions remain subject to audit",Pre-AASB15/1058,False,time-series-data-2014-15_1.xls,2014-15 Time Series Data,40,inherited_fiscal_v2,,0,economic_period_known_publication_vintage_unverified
coolamon,2015,2015-16,2015-07-01,2016-06-30,12,17.44,19.2,19.2,5.49,49.09,50.91,816.33,0.022086431568872855,4342,,14402000.0,11214000.0,,"Includes term deposits; cash-flow-based measure, detailed vintage exclusions remain subject to audit",Pre-AASB15/1058,False,time-series-data-2015-16.xls,2015-16 DATA,31,inherited_fiscal_v2,,0,economic_period_known_publication_vintage_unverified
coolamon,2016,2016-17,2016-07-01,2017-06-30,12,18.92,19.7067,19.7067,8.4072,43.4,56.59677979844781,81.5556,0.45251712651624665,4403,1338.67,17266000.0,13127000.0,,"Includes term deposits; cash-flow-based measure, detailed vintage exclusions remain subject to audit",Pre-AASB15/1058,False,time-series-data-2016-17.xls,2016-17 DATA,35,inherited_fiscal_v2,,0,economic_period_known_publication_vintage_unverified
coolamon,2017,2017-18,2017-07-01,2018-06-30,12,9.49,21.44,21.44,9.74,47.89,52.11045761058904,547.62,0.013456233600215299,4390,1338.67,14863000.0,13453000.0,,"Includes term deposits; cash-flow-based measure, detailed vintage exclusions remain subject to audit",Pre-AASB15/1058,False,time-series-data-2017-2018.xls,2017-18 DATA (Final),35,inherited_fiscal_v2,,0,economic_period_known_publication_vintage_unverified
coolamon,2018,2018-19,2018-07-01,2019-06-30,12,4.44,21.09,21.09,8.3,48.18,51.82,283.62,0.0,4368,1400.01,17953000.0,14964000.0,,"Includes term deposits; cash-flow-based measure, detailed vintage exclusions remain subject to audit",Pre-AASB15/1058,False,time-series-data-2018-2019.xlsx,2018_19_Councils,35,inherited_fiscal_v2,,0,economic_period_known_publication_vintage_unverified
coolamon,2019,2019-20,2019-07-01,2020-06-30,12,3.63,25.54,25.54,10.19,42.18,57.82,85.4,0.32587309394982783,4341,1401.19,22201000.0,15674000.0,,"Includes term deposits; cash-flow-based measure, detailed vintage exclusions remain subject to audit",AASB15/1058 and lease regime,False,time-series-data-2019-2020.xlsx,Councils,35,inherited_fiscal_v2,,0,economic_period_known_publication_vintage_unverified
coolamon,2020,2020-21,2020-07-01,2021-06-30,12,8.72,24.89,24.89,10.16,51.34,48.64607838230142,217.46,0.1479121629309364,4291,1399.8110000000001,19979000.0,16175000.0,,"Includes term deposits; cash-flow-based measure, detailed vintage exclusions remain subject to audit",AASB15/1058 and lease regime,False,time-series-data-2020-2021.xlsx,Councils,35,inherited_fiscal_v2,,0,economic_period_known_publication_vintage_unverified
coolamon,2021,2021-22,2021-07-01,2022-06-30,12,8.53,25.2972,25.2972,14.9749,46.41,53.579175704989154,252.8261,0.12243159799850954,4401,1399.74,23050000.0,17375000.0,,"Includes term deposits; cash-flow-based measure, detailed vintage exclusions remain subject to audit",AASB15/1058 and lease regime,False,time-series-data-2021-22.xlsx,Councils,35,inherited_fiscal_v2,,0,economic_period_known_publication_vintage_unverified
coolamon,2022,2022-23,2022-07-01,2023-06-30,12,17.33,20.053,20.053,10.6571,44.97,54.770263492920805,133.2769,0.36555874247792586,4465,1399.74,25921000.0,19424000.0,,"Includes term deposits; cash-flow-based measure, detailed vintage exclusions remain subject to audit",AASB15/1058 and lease regime,False,time-series-data-2022-23.xlsx,Councils,35,inherited_fiscal_v2,,0,economic_period_known_publication_vintage_unverified
coolamon,2023,2023-24,2023-07-01,2024-06-30,12,11.54,20.4353,20.4353,10.5247,41.67,58.333333333333336,150.9216,0.27896291434197573,4613,1399.74,32820000.0,22490000.0,,"Includes term deposits; cash-flow-based measure, detailed vintage exclusions remain subject to audit",AASB15/1058 and lease regime,False,time-series-data-2023-24.xlsx,Councils ,35,inherited_fiscal_v2,,0,economic_period_known_publication_vintage_unverified
coolamon,2024,2024-25,2024-07-01,2025-06-30,12,,,,,,35.65534685076917,,,4613,1257.8,24117000.0,22194000.0,,"Includes term deposits; cash-flow-based measure, detailed vintage exclusions remain subject to audit",Six fiscal ratios not collected by OLG,False,time-series-data-2024-2025.xlsx,Councils ,35,inherited_fiscal_v2,,0,economic_period_known_publication_vintage_unverified
coonamble,2012,2012-13,2012-07-01,2013-06-30,12,-2.52,,16.3535,5.4348,55.52,37.68235052393671,96.9535,,4235,,19468000.0,18011000.0,,Earlier measure excludes term deposits and uses different expense denominator; not converted,Early OLG/TCorp definitions; revaluation exclusions described,False,time-series-data-1994-2015.xls,2012-13 DATA,40,inherited_fiscal_v2,,0,economic_period_known_publication_vintage_unverified
coonamble,2013,2013-14,2013-07-01,2014-06-30,12,-11.59,14.7274,14.7274,4.3695,71.37,28.556060243844133,304.0,0.06091246878235975,4279,,16732000.0,18324000.0,,"Includes term deposits; cash-flow-based measure, detailed vintage exclusions remain subject to audit",Early OLG/TCorp definitions; revaluation exclusions described,False,time-series-data-1994-2015.xls,2013-14 DATA,41,inherited_fiscal_v2,,0,economic_period_known_publication_vintage_unverified
coonamble,2014,2014-15,2014-07-01,2015-06-30,12,4.95,16.6092,16.6092,5.301699999999999,59.88,40.12,92.15870000000001,0.34691629955947134,4292,,20937000.0,17274000.0,,"Includes term deposits; cash-flow-based measure, detailed vintage exclusions remain subject to audit",Pre-AASB15/1058,False,time-series-data-2014-15_1.xls,2014-15 Time Series Data,42,inherited_fiscal_v2,,0,economic_period_known_publication_vintage_unverified
coonamble,2015,2015-16,2015-07-01,2016-06-30,12,8.29,20.1,20.1,7.7,57.16,42.84,121.78,0.29864345009111154,4262,,22290000.0,18122000.0,,"Includes term deposits; cash-flow-based measure, detailed vintage exclusions remain subject to audit",Pre-AASB15/1058,False,time-series-data-2015-16.xls,2015-16 DATA,32,inherited_fiscal_v2,,0,economic_period_known_publication_vintage_unverified
coonamble,2016,2016-17,2016-07-01,2017-06-30,12,18.25,19.9048,19.9048,6.1049,55.13,44.767952711877946,158.3621,0.25014016474748785,4082,1657.0400000000002,25038000.0,18955000.0,,"Includes term deposits; cash-flow-based measure, detailed vintage exclusions remain subject to audit",Pre-AASB15/1058,False,time-series-data-2016-17.xls,2016-17 DATA,36,inherited_fiscal_v2,,0,economic_period_known_publication_vintage_unverified
coonamble,2017,2017-18,2017-07-01,2018-06-30,12,8.0,18.39,18.39,5.13,61.58,38.42286358309638,131.98,0.22879555482922045,4031,1657.0400000000002,24476000.0,22519000.0,,"Includes term deposits; cash-flow-based measure, detailed vintage exclusions remain subject to audit",Pre-AASB15/1058,False,time-series-data-2017-2018.xls,2017-18 DATA (Final),36,inherited_fiscal_v2,,0,economic_period_known_publication_vintage_unverified
coonamble,2018,2018-19,2018-07-01,2019-06-30,12,5.47,17.33,17.33,7.28,51.04,48.96,133.73,0.2365679450434466,4014,1657.0400000000002,26346000.0,20779000.0,,"Includes term deposits; cash-flow-based measure, detailed vintage exclusions remain subject to audit",Pre-AASB15/1058,False,time-series-data-2018-2019.xlsx,2018_19_Councils,36,inherited_fiscal_v2,,0,economic_period_known_publication_vintage_unverified
coonamble,2019,2019-20,2019-07-01,2020-06-30,12,-12.2,18.72,18.72,8.0,53.33,46.67,68.98,0.31979695431472077,3958,1657.0400000000002,22485000.0,22103000.0,,"Includes term deposits; cash-flow-based measure, detailed vintage exclusions remain subject to audit",AASB15/1058 and lease regime,False,time-series-data-2019-2020.xlsx,Councils,36,inherited_fiscal_v2,,0,economic_period_known_publication_vintage_unverified
coonamble,2020,2020-21,2020-07-01,2021-06-30,12,7.5,20.3,20.3,7.74,49.16,50.79641227866698,138.84,0.2665967396529872,3907,1818.4099999999999,25866000.0,21172000.0,,"Includes term deposits; cash-flow-based measure, detailed vintage exclusions remain subject to audit",AASB15/1058 and lease regime,False,time-series-data-2020-2021.xlsx,Councils,36,inherited_fiscal_v2,,0,economic_period_known_publication_vintage_unverified
coonamble,2021,2021-22,2021-07-01,2022-06-30,12,13.33,24.2064,24.2064,7.0875,52.2,47.7926285945727,112.9326,0.34889646791328555,3834,1818.4099999999999,27159000.0,22108000.0,,"Includes term deposits; cash-flow-based measure, detailed vintage exclusions remain subject to audit",AASB15/1058 and lease regime,False,time-series-data-2021-22.xlsx,Councils,36,inherited_fiscal_v2,,0,economic_period_known_publication_vintage_unverified
coonamble,2022,2022-23,2022-07-01,2023-06-30,12,13.87,20.006,20.006,6.2078,50.6,49.194669756662805,102.8426,0.44171779141104295,3825,1818.4099999999999,34520000.0,26836000.0,,"Includes term deposits; cash-flow-based measure, detailed vintage exclusions remain subject to audit",AASB15/1058 and lease regime,False,time-series-data-2022-23.xlsx,Councils,36,inherited_fiscal_v2,,0,economic_period_known_publication_vintage_unverified
coonamble,2023,2023-24,2023-07-01,2024-06-30,12,4.27,13.7603,13.7603,5.3653,44.32,54.531932014923555,82.844,0.4460449318656136,3871,1818.4099999999999,41009000.0,29920000.0,,"Includes term deposits; cash-flow-based measure, detailed vintage exclusions remain subject to audit",AASB15/1058 and lease regime,False,time-series-data-2023-24.xlsx,Councils ,36,inherited_fiscal_v2,,0,economic_period_known_publication_vintage_unverified
coonamble,2024,2024-25,2024-07-01,2025-06-30,12,,,,,,40.42535629780444,,,3871,1796.45,36346000.0,34144000.0,,"Includes term deposits; cash-flow-based measure, detailed vintage exclusions remain subject to audit",Six fiscal ratios not collected by OLG,False,time-series-data-2024-2025.xlsx,Councils ,36,inherited_fiscal_v2,,0,economic_period_known_publication_vintage_unverified
cowra,2012,2012-13,2012-07-01,2013-06-30,12,-5.65,,8.0027,2.7696,71.85000000000001,22.552272946937723,1.3473,,12622,,31039000.0,31325000.0,,Earlier measure excludes term deposits and uses different expense denominator; not converted,Early OLG/TCorp definitions; revaluation exclusions described,False,time-series-data-1994-2015.xls,2012-13 DATA,43,inherited_fiscal_v2,,0,economic_period_known_publication_vintage_unverified
cowra,2013,2013-14,2013-07-01,2014-06-30,12,-8.04,7.6178,7.6178,3.0243,81.17,18.67758759494557,2.3772,9.294918198928622,12551,,28569000.0,29850000.0,,"Includes term deposits; cash-flow-based measure, detailed vintage exclusions remain subject to audit",Early OLG/TCorp definitions; revaluation exclusions described,False,time-series-data-1994-2015.xls,2013-14 DATA,44,inherited_fiscal_v2,,0,economic_period_known_publication_vintage_unverified
cowra,2014,2014-15,2014-07-01,2015-06-30,12,7.6,8.0129,8.0129,3.0087,79.95,20.049999999999997,3.9687,7.287651887375328,12574,,34712000.0,31407000.0,,"Includes term deposits; cash-flow-based measure, detailed vintage exclusions remain subject to audit",Pre-AASB15/1058,False,time-series-data-2014-15_1.xls,2014-15 Time Series Data,45,inherited_fiscal_v2,,0,economic_period_known_publication_vintage_unverified
cowra,2015,2015-16,2015-07-01,2016-06-30,12,4.45,9.22,9.22,2.53,76.93,23.069999999999993,3.83,6.927071040830776,12476,,34678000.0,32386000.0,,"Includes term deposits; cash-flow-based measure, detailed vintage exclusions remain subject to audit",Pre-AASB15/1058,False,time-series-data-2015-16.xls,2015-16 DATA,33,inherited_fiscal_v2,,0,economic_period_known_publication_vintage_unverified
cowra,2016,2016-17,2016-07-01,2017-06-30,12,11.16,8.9314,8.9314,3.9556999999999998,71.31,28.592606761991295,4.805400000000001,6.350322791328594,12673,1266.4699999999998,41822000.0,35368000.0,,"Includes term deposits; cash-flow-based measure, detailed vintage exclusions remain subject to audit",Pre-AASB15/1058,False,time-series-data-2016-17.xls,2016-17 DATA,38,inherited_fiscal_v2,,0,economic_period_known_publication_vintage_unverified
cowra,2017,2017-18,2017-07-01,2018-06-30,12,8.14,10.6,10.6,4.07,77.73,22.270771562385764,4.13,6.810917137939514,12694,1267.8600000000001,36603000.0,33622000.0,,"Includes term deposits; cash-flow-based measure, detailed vintage exclusions remain subject to audit",Pre-AASB15/1058,False,time-series-data-2017-2018.xls,2017-18 DATA (Final),38,inherited_fiscal_v2,,0,economic_period_known_publication_vintage_unverified
cowra,2018,2018-19,2018-07-01,2019-06-30,12,5.3,11.59,11.59,4.19,76.89,23.11,4.05,6.651400862068965,12767,1270.5299999999997,38238000.0,35151000.0,,"Includes term deposits; cash-flow-based measure, detailed vintage exclusions remain subject to audit",Pre-AASB15/1058,False,time-series-data-2018-2019.xlsx,2018_19_Councils,38,inherited_fiscal_v2,,0,economic_period_known_publication_vintage_unverified
cowra,2019,2019-20,2019-07-01,2020-06-30,12,3.01,11.97,11.97,4.21,72.72,27.28,4.06,6.442458979545965,12743,1270.29,38208000.0,34520000.0,,"Includes term deposits; cash-flow-based measure, detailed vintage exclusions remain subject to audit",AASB15/1058 and lease regime,False,time-series-data-2019-2020.xlsx,Councils,38,inherited_fiscal_v2,,0,economic_period_known_publication_vintage_unverified
cowra,2020,2020-21,2020-07-01,2021-06-30,12,0.77,11.08,11.08,4.33,57.36,41.933374365286966,3.61,6.276452978218231,12730,1270.27,51992000.0,38449000.0,,"Includes term deposits; cash-flow-based measure, detailed vintage exclusions remain subject to audit",AASB15/1058 and lease regime,False,time-series-data-2020-2021.xlsx,Councils,38,inherited_fiscal_v2,,0,economic_period_known_publication_vintage_unverified
cowra,2021,2021-22,2021-07-01,2022-06-30,12,6.5,13.652,13.652,4.1572,57.74,41.78016284233901,4.6322,6.104651162790697,12753,1270.27,54040000.0,37309000.0,,"Includes term deposits; cash-flow-based measure, detailed vintage exclusions remain subject to audit",AASB15/1058 and lease regime,False,time-series-data-2021-22.xlsx,Councils,38,inherited_fiscal_v2,,0,economic_period_known_publication_vintage_unverified
cowra,2022,2022-23,2022-07-01,2023-06-30,12,4.51,12.2345,12.2345,5.5145,64.06,35.663849559140964,4.8881,5.675238519421458,12705,1273.05,54666000.0,45732000.0,,"Includes term deposits; cash-flow-based measure, detailed vintage exclusions remain subject to audit",AASB15/1058 and lease regime,False,time-series-data-2022-23.xlsx,Councils,38,inherited_fiscal_v2,,0,economic_period_known_publication_vintage_unverified
cowra,2023,2023-24,2023-07-01,2024-06-30,12,7.31,11.7596,11.7596,4.4582,58.31000000000001,41.38522275373177,6.1253,4.9016439359662165,12680,1273.3,69404000.0,48682000.0,,"Includes term deposits; cash-flow-based measure, detailed vintage exclusions remain subject to audit",AASB15/1058 and lease regime,False,time-series-data-2023-24.xlsx,Councils ,38,inherited_fiscal_v2,,0,economic_period_known_publication_vintage_unverified
cowra,2024,2024-25,2024-07-01,2025-06-30,12,,,,,,26.416070846671403,,,12680,1343.8600000000001,52169000.0,48087000.0,,"Includes term deposits; cash-flow-based measure, detailed vintage exclusions remain subject to audit",Six fiscal ratios not collected by OLG,False,time-series-data-2024-2025.xlsx,Councils ,38,inherited_fiscal_v2,,0,economic_period_known_publication_vintage_unverified
dungog,2012,2012-13,2012-07-01,2013-06-30,12,-0.05,,13.1349,5.1145,39.660000000000004,50.34103941570592,10.1706,,8696,,16567000.0,13138000.0,,Earlier measure excludes term deposits and uses different expense denominator; not converted,Early OLG/TCorp definitions; revaluation exclusions described,False,time-series-data-1994-2015.xls,2012-13 DATA,46,inherited_fiscal_v2,,0,economic_period_known_publication_vintage_unverified
dungog,2013,2013-14,2013-07-01,2014-06-30,12,-10.23,7.6049,7.6049,5.8671,55.74,44.24,3.3703,4.310418263906636,8884,,15000000.0,14223000.0,,"Includes term deposits; cash-flow-based measure, detailed vintage exclusions remain subject to audit",Early OLG/TCorp definitions; revaluation exclusions described,False,time-series-data-1994-2015.xls,2013-14 DATA,47,inherited_fiscal_v2,,0,economic_period_known_publication_vintage_unverified
dungog,2014,2014-15,2014-07-01,2015-06-30,12,-28.79,9.901900000000001,9.901900000000001,4.7679,36.0,64.0,9.1912,1.7954960438222762,9108,,22992000.0,19456000.0,,"Includes term deposits; cash-flow-based measure, detailed vintage exclusions remain subject to audit",Pre-AASB15/1058,False,time-series-data-2014-15_1.xls,2014-15 Time Series Data,48,inherited_fiscal_v2,,0,economic_period_known_publication_vintage_unverified
dungog,2015,2015-16,2015-07-01,2016-06-30,12,-10.07,9.38,9.38,5.43,40.57,59.43,14.62,1.4298772525463568,9195,,21833000.0,19274000.0,,"Includes term deposits; cash-flow-based measure, detailed vintage exclusions remain subject to audit",Pre-AASB15/1058,False,time-series-data-2015-16.xls,2015-16 DATA,34,inherited_fiscal_v2,,0,economic_period_known_publication_vintage_unverified
dungog,2016,2016-17,2016-07-01,2017-06-30,12,-17.51,8.305900000000001,8.305900000000001,8.2407,40.49,59.48918056048244,11.5318,1.8232819074333801,9114,725.1600000000001,22552000.0,20420000.0,,"Includes term deposits; cash-flow-based measure, detailed vintage exclusions remain subject to audit",Pre-AASB15/1058,False,time-series-data-2016-17.xls,2016-17 DATA,41,inherited_fiscal_v2,,0,economic_period_known_publication_vintage_unverified
dungog,2017,2017-18,2017-07-01,2018-06-30,12,-21.84,10.19,10.19,8.39,42.28,57.716856432549136,12.02,1.548750179917882,9188,726.9300000000001,14075866.0,17150000.0,,"Includes term deposits; cash-flow-based measure, detailed vintage exclusions remain subject to audit",Pre-AASB15/1058,False,time-series-data-2017-2018.xls,2017-18 DATA (Final),41,inherited_fiscal_v2,,0,economic_period_known_publication_vintage_unverified
dungog,2018,2018-19,2018-07-01,2019-06-30,12,-19.6,18.09,18.09,4.97,47.82,52.18,11.47,1.5328223925358213,9346,728.1600000000001,20929000.0,17946000.0,,"Includes term deposits; cash-flow-based measure, detailed vintage exclusions remain subject to audit",Pre-AASB15/1058,False,time-series-data-2018-2019.xlsx,2018_19_Councils,41,inherited_fiscal_v2,,0,economic_period_known_publication_vintage_unverified
dungog,2019,2019-20,2019-07-01,2020-06-30,12,-13.55,19.27,19.27,6.52,47.93,52.07,8.33,3.020782986950217,9423,728.1600000000001,24690000.0,18795000.0,,"Includes term deposits; cash-flow-based measure, detailed vintage exclusions remain subject to audit",AASB15/1058 and lease regime,False,time-series-data-2019-2020.xlsx,Councils,41,inherited_fiscal_v2,,0,economic_period_known_publication_vintage_unverified
dungog,2020,2020-21,2020-07-01,2021-06-30,12,-13.91,17.45,17.45,4.24,42.74,57.25857890036995,7.08,2.530955108274696,9664,728.1600000000001,31356000.0,22654000.0,,"Includes term deposits; cash-flow-based measure, detailed vintage exclusions remain subject to audit",AASB15/1058 and lease regime,False,time-series-data-2020-2021.xlsx,Councils,41,inherited_fiscal_v2,,0,economic_period_known_publication_vintage_unverified
dungog,2021,2021-22,2021-07-01,2022-06-30,12,-23.44,15.0435,15.0435,2.245,37.6,62.40459144429323,2.6009,4.410394450771301,9525,730.76,33802000.0,24050000.0,,"Includes term deposits; cash-flow-based measure, detailed vintage exclusions remain subject to audit",AASB15/1058 and lease regime,False,time-series-data-2021-22.xlsx,Councils,41,inherited_fiscal_v2,,0,economic_period_known_publication_vintage_unverified
dungog,2022,2022-23,2022-07-01,2023-06-30,12,-25.16,11.329,11.329,2.0613,31.99,67.94294456055677,2.1631,3.9158203329494294,9722,730.76,46411000.0,33061000.0,,"Includes term deposits; cash-flow-based measure, detailed vintage exclusions remain subject to audit",AASB15/1058 and lease regime,False,time-series-data-2022-23.xlsx,Councils,41,inherited_fiscal_v2,,0,economic_period_known_publication_vintage_unverified
dungog,2023,2023-24,2023-07-01,2024-06-30,12,-25.82,17.6194,17.6194,2.3805,37.69,62.31095536702323,1.9942,7.905601712625517,9905,753.56,43376000.0,30438000.0,,"Includes term deposits; cash-flow-based measure, detailed vintage exclusions remain subject to audit",AASB15/1058 and lease regime,False,time-series-data-2023-24.xlsx,Councils ,41,inherited_fiscal_v2,,0,economic_period_known_publication_vintage_unverified
dungog,2024,2024-25,2024-07-01,2025-06-30,12,,,,,,61.84847461443206,,,9905,754.86,44415000.0,37613000.0,,"Includes term deposits; cash-flow-based measure, detailed vintage exclusions remain subject to audit",Six fiscal ratios not collected by OLG,False,time-series-data-2024-2025.xlsx,Councils ,41,inherited_fiscal_v2,,0,economic_period_known_publication_vintage_unverified
